dorsolateral.prefrontal.cortex_astrocyte.of.the.cerebral.cortex	dorsolateral.prefrontal.cortex_oligodendrocyte.precursor.cell	lacrimal.gland_stromal.cell	angular.gyrus_near.projecting.glutamatergic.cortical.neuron	angular.gyrus_L6b.glutamatergic.cortical.neuron	dorsolateral.prefrontal.cortex_corticothalamic.projecting.glutamatergic.cortical.neuron	dorsolateral.prefrontal.cortex_L6b.glutamatergic.cortical.neuron	middle.temporal.gyrus_oligodendrocyte.precursor.cell	angular.gyrus_corticothalamic.projecting.glutamatergic.cortical.neuron	dorsolateral.prefrontal.cortex_near.projecting.glutamatergic.cortical.neuron	dorsolateral.prefrontal.cortex_vip.GABAergic.cortical.interneuron	angular.gyrus_oligodendrocyte.precursor.cell	dorsolateral.prefrontal.cortex_L5.extratelencephalic.projecting.glutamatergic.cortical.neuron	middle.temporal.gyrus_vip.GABAergic.cortical.interneuron	angular.gyrus_astrocyte.of.the.cerebral.cortex	middle.temporal.gyrus_L6b.glutamatergic.cortical.neuron	angular.gyrus_caudal.ganglionic.eminence.derived.GABAergic.cortical.interneuron	angular.gyrus_vip.GABAergic.cortical.interneuron	middle.temporal.gyrus_astrocyte.of.the.cerebral.cortex	dorsolateral.prefrontal.cortex_lamp5.GABAergic.cortical.interneuron	angular.gyrus_L5.extratelencephalic.projecting.glutamatergic.cortical.neuron	middle.temporal.gyrus_corticothalamic.projecting.glutamatergic.cortical.neuron	middle.temporal.gyrus_sncg.GABAergic.cortical.interneuron	lung_fibroblast	middle.temporal.gyrus_L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	angular.gyrus_sncg.GABAergic.cortical.interneuron	dorsolateral.prefrontal.cortex_chandelier.pvalb.GABAergic.cortical.interneuron	middle.temporal.gyrus_lamp5.GABAergic.cortical.interneuron	angular.gyrus_pvalb.GABAergic.cortical.interneuron	middle.temporal.gyrus_near.projecting.glutamatergic.cortical.neuron	middle.temporal.gyrus_pvalb.GABAergic.cortical.interneuron	angular.gyrus_sst.GABAergic.cortical.interneuron	dorsolateral.prefrontal.cortex_caudal.ganglionic.eminence.derived.GABAergic.cortical.interneuron	middle.temporal.gyrus_chandelier.pvalb.GABAergic.cortical.interneuron	middle.temporal.gyrus_L5.extratelencephalic.projecting.glutamatergic.cortical.neuron	middle.temporal.gyrus_sst.GABAergic.cortical.interneuron	dorsolateral.prefrontal.cortex_pvalb.GABAergic.cortical.interneuron	cardiac.atrium_fibroblast.of.cardiac.tissue	endocrine.pancreas_pancreatic.acinar.cell	muscle.tissue_mesenchymal.stem.cell	angular.gyrus_L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	angular.gyrus_chandelier.pvalb.GABAergic.cortical.interneuron	dorsolateral.prefrontal.cortex_L2.3.6.intratelencephalic.projecting.glutamatergic.neuron	trachea_connective.tissue.cell	liver_T.cell	middle.temporal.gyrus_caudal.ganglionic.eminence.derived.GABAergic.cortical.interneuron	angular.gyrus_lamp5.GABAergic.cortical.interneuron	exocrine.pancreas_pancreatic.acinar.cell	middle.temporal.gyrus_cerebral.cortex.endothelial.cell	large.intestine_fibroblast	parotid.gland_fibroblast	sclera_keratocyte	liver_erythrocyte	dorsolateral.prefrontal.cortex_vascular.leptomeningeal.cell	disease
0.0	0.0	0.1626672744311324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.17221153940444167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.1915362163302152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.1898326091547068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.17636339426711375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.21224780028042897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.1875864561354791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.262701175577342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0044315362747133925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.248559170592237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017479049146072047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.28375808632264105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.2490043213760135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010724510523315129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.2576981023975975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00394876026891638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.2750668717715069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0055649762259217484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.27342069260828267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009716402103083253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.2613636138965622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014143993212634424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.2936724593780305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.2715171553507257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.2986304384463184	0.025092641654011608	0.018292834460230892	0.0072806132083573045	0.013381882817692996	0.0	0.02511374027436123	0.011837860112729873	0.0	0.0	0.03838057702234038	0.0	0.0	0.005818866033807621	0.0	0.0	0.0	0.0	0.05580407937258594	0.004210462360593273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010443105067058747	0.0	0.0	0.0	0.0	0.006857603725698584	0.0	0.0	0.0	0.0	0.0	0.011539241295882048	0.0	0.0231768914130374	0.0	0.0	0.0	0.0	0.005548810209584971	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.2852598549750237	0.01965565414299206	0.023537405105961858	0.008706779413465909	0.01685635909158902	0.0	0.0261890871442355	0.010186700841123187	0.0	0.0	0.04985452701776163	0.0	0.0	0.010338336414308676	0.00030101189228035915	0.0	0.0	0.0	0.06806034201478428	0.006248406361897294	0.0	0.0	0.0011200738568568655	0.0	0.0	0.0	0.0	0.011179364368681605	0.0	0.0	0.0	0.0	0.021249006345620616	0.0	0.0	0.0	0.0	0.0	0.015372683712240424	0.0	0.02002271861756911	0.0	0.0	0.0	0.0	0.00035476237987867073	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.31873780107831706	0.01716085460945239	0.01913236628994064	0.009019803663235697	0.019428965332258914	0.0	0.01806763868822159	0.005330436386623632	0.0	0.0	0.04379211135249425	0.0	0.0	0.011581131879731681	0.0	0.0	0.0	0.0	0.022052070311305676	0.005372057976614293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0037666486625825904	0.0	0.0	0.0	0.0	0.012503561036443298	0.0	0.0	0.0	0.0	0.0	0.008025496717375787	0.0	0.01449147410640762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.28575351972763585	0.020001924474768052	0.018790155797661443	0.009400185746371205	0.01671419526016515	0.0	0.025088087432024005	0.012265739090470414	0.0	0.0	0.0378555848225051	0.0	0.0	0.015821205560914216	0.0	0.0	0.0	0.0	0.061704148466576784	0.009888518068298999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010666308112511569	0.0	0.0	0.0	0.0	0.01888470553380003	0.0	0.0	0.0	0.0	0.0	0.01653320441576042	0.0	0.0219611542424351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.2940574449889839	0.02299216336633093	0.01931463150048915	0.004878571019830629	0.01962053579943642	0.0	0.025398495650950547	0.013832993863899686	0.0003332559629319554	0.0	0.03824784453773838	0.0	0.0	0.009419517991751933	0.0	0.0	0.0	0.0	0.05531351581693134	0.008543677035684356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01300679332797018	0.0	0.0	0.0	0.0	0.015817187050823245	0.0	0.0	0.0	0.0	0.0	0.011898736133634211	0.0	0.0174051335533437	0.0	0.0	0.0	0.0	0.001984837457322595	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.31059880399209927	0.01756433931724601	0.01854000977062664	0.01052113651219004	0.017570049422237412	0.0	0.023831725492469733	0.003884674671314454	0.0	0.0	0.03929557982271128	0.0	0.0	0.013418161945396717	0.0	0.0	0.0	0.0	0.05688362078282638	0.008582664892696799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005676336647708143	0.0	0.0	0.0	0.0	0.017234876493413365	0.0	0.0	0.0	0.0	0.0	0.010428521934504713	0.0	0.0159308526874544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.3089711179478718	0.018287848849443827	0.024457890018273764	0.012915353216664014	0.021545954960958066	0.0	0.031171201379951843	0.009207570046317629	0.0	0.0	0.03806915846971906	0.0	0.0	0.014484353165989948	0.0013930044536588806	0.0	0.0	0.0005564547991543141	0.06072309850271414	0.013697239541009563	0.0	0.0	0.0037808053179236357	0.0	0.0	0.0	0.0	0.008120669821465625	0.0	0.0	0.0	0.0	0.01423471821740994	0.0	0.0	0.0	0.0	0.0	0.012656629912044531	0.0	0.018525154453649394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.2975078836553789	0.01786983020342473	0.016744921953431934	0.0072300052627258925	0.015433080776504673	0.0	0.019198913234155585	0.006989739954280614	0.0	0.0	0.0436112389657452	0.0	0.0	0.00920210896756574	0.0	0.0	0.0	0.0	0.06506237056329757	0.005986836022600948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007270436831747795	0.0	0.0	0.0	0.0	0.019634002729826343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007825438890697508	0.0	0.0	0.0	0.0	0.0031669835263065825	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.32830854911428536	0.01914866339637342	0.0186090764112445	0.009417476770655202	0.014788578646622499	0.0	0.022766534883801426	0.012446966571357729	0.0	0.0	0.03756233278587592	0.0	0.0	0.012129520057587644	0.0	0.0	0.0	0.0	0.04684764431367586	0.00411383215187477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010786935642057403	0.0	0.0	0.0	0.0	0.015571149818725812	0.0	0.0	0.0	0.0	0.0	0.008837638106073492	0.0	0.009802125665205386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.30719262975979233	0.017931739806770004	0.014459697288332407	0.00679606449194057	0.01529606600227943	0.0	0.022937684294683746	0.007534149720025405	0.0	0.0	0.041658928012159674	0.0	0.0	0.006726799566467082	0.0	0.0	0.0	0.0	0.049686676280836305	0.0019969456915064692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007425004285997731	0.0	0.0	0.0	0.0	0.011450641081990972	0.0	0.0	0.0	0.0	0.0	0.004542946455152145	0.0	0.01578172970734207	0.0	0.0	0.0	0.0	0.007134020831526771	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.03162915173770983	0.038916906226719276	0.3249956305654779	0.06306186855690495	0.05643366258625529	0.04604682430005522	0.05169798934049805	0.03794156961499039	0.06287996698666604	0.05046417584894204	0.0324953744724778	0.03355128099385023	0.07512985381831667	0.027731977417890193	0.030540447665098065	0.04444561620580948	0.031917956764856543	0.03297225450846659	0.02813615705263607	0.034237305247127654	0.09186778187531235	0.043001392296071035	0.02742033377836723	0.005382030541413079	0.03366731487552017	0.029550262709697572	0.026410831542817894	0.02820787129551276	0.0292159697824056	0.049087110893995	0.02564835502413335	0.020647182705329576	0.022490912856383626	0.02510044542373184	0.045105758294638754	0.02044517597382953	0.02183336049330218	0.005661029889301024	0.03523756811097352	0.0016931884579046452	0.04997845793866828	0.017827564981272106	0.06099873065689602	0.0016992870580737958	0.02859622446974326	0.0204497499846527	0.019384365621483057	0.045600775452767896	0.003317988861161414	0.0	0.002296729306922164	0.007459776579565064	0.026490560831574497	0.0	AD
0.030960770713145753	0.03914536716525925	0.31219024740958057	0.05784639533469881	0.06143178830045897	0.04739080915843895	0.05502334020051152	0.037577796421989065	0.06389223577466867	0.04887686566807864	0.03481335139282555	0.034131749347401465	0.08610578514342439	0.03183303341951049	0.028211009244513006	0.048735878682729925	0.03946457157379645	0.03508678432908616	0.026102312159921256	0.03401456245315581	0.10359582256712103	0.044929260155810856	0.02910356622606922	0.004698199837389849	0.0401291844289215	0.029517778153568416	0.02764294242983853	0.027302949363235386	0.03269323823191327	0.04973003163517009	0.025460965586118583	0.0196689022679234	0.02971015201303892	0.025246453993386667	0.05886693266692715	0.018655072492820154	0.023667566672331563	0.010009432966668423	0.029578751604121295	0.0048568398919075694	0.05363213939927413	0.02368670189644333	0.05784751428031589	0.0038754699259161015	0.029172756570925624	0.027255939460169586	0.020853704808078185	0.04064539093266308	0.001285153620554014	0.00329181178069773	0.006958297226259463	0.008031217769606075	0.030036652926011702	0.0	AD
0.02773321361794663	0.03357607802902262	0.34439811200711146	0.055472669836002526	0.05724874110107482	0.04773582243362666	0.057532249548916344	0.03213687585758378	0.05619930172222586	0.044230227301030184	0.03564802177015105	0.03053033339888785	0.08036902095812971	0.03010245319107013	0.022369732504504084	0.04998179017791218	0.03663865992701209	0.03128543628543368	0.02118672402114442	0.032987942385846195	0.059664003131815586	0.04412571829563776	0.026077470861848466	0.005229449340259207	0.028326641194558883	0.025535551638222347	0.02487694653954309	0.024268531954106182	0.030463240927065767	0.04269368438299121	0.025173784858210632	0.019008819063181435	0.02579913694181524	0.0229357518815371	0.05052962482978625	0.017377853475386007	0.022396290776039076	0.006865577057498123	0.032740116677133974	0.0055311918823176855	0.046639653312926355	0.020206255961099994	0.05257128576680089	0.0017730120305343496	0.0300409538926517	0.022165725345566357	0.017384219542625437	0.04002770428816119	0.002659024305323657	0.0013579795641772913	0.007493776679356777	0.010643646931950973	0.027999567555353214	0.0	AD
0.02956272216939386	0.03751447285594466	0.312720770224485	0.05819837038023342	0.056890062708613985	0.048064981969462406	0.054876806454079184	0.03589292293113034	0.06285832088087687	0.0508851555449317	0.036792415675275934	0.03495833538445305	0.07461673556237486	0.03213591379566742	0.024731466295229806	0.05402901439830144	0.038438849589011545	0.034770579922663906	0.026352038620241103	0.032941403541773356	0.09752292290167883	0.04844540909058554	0.02668653293758362	0.00552350966737268	0.03390957918244823	0.028578222362356957	0.028626115185685443	0.02443053404028187	0.03434663503880802	0.04926153527413005	0.027429116177908698	0.024649967111414806	0.028946801240337168	0.026219566568010697	0.05658551445674225	0.022723586535659028	0.027176680213058753	0.009510541342720422	0.03145411289004054	0.00265058681101884	0.05475471052406741	0.024110087615957034	0.05970421142323537	0.0036078390243197973	0.03455952567849496	0.023905506793668443	0.019034152498317115	0.03522534003293051	0.004639001115544421	0.0025473989206291044	0.004707855790858485	0.00827826911380999	0.02958093248066123	0.0004621797116007518	AD
0.03095931260777433	0.03770077926586464	0.3207406042640174	0.060987671368378064	0.05733090865079237	0.043676842449413576	0.05763033225388675	0.03565470334492161	0.06312954813554175	0.052337027235861776	0.039666538420921514	0.03412150163308236	0.07493661195237511	0.035725173346186995	0.02691264020326925	0.04783583157280957	0.03878975788272729	0.03687314631496687	0.026058683046888145	0.03692631059998542	0.09134399942032749	0.047141413490358934	0.02754699128356148	0.005798752450309652	0.035554652965292685	0.0315926821148955	0.029324753743818315	0.03053782660555255	0.031374233060134	0.05144537450555481	0.02552045690024634	0.023221838311964626	0.029711043491656867	0.029319003330994062	0.05358529434644704	0.022107669356878436	0.02600032845575917	0.006496793753226422	0.03252849543182537	0.0034968565846322875	0.05026419617832155	0.024923734504186067	0.055299301731332566	0.004225021213142292	0.030590416349606922	0.02379189641887922	0.022848176181658852	0.04222204447144608	0.0033592321207599144	0.0016573312823170106	0.005112172479748423	0.012696573676721081	0.025794529443991448	0.00027255948944905097	AD
0.03169941112146435	0.03562669686924	0.3366836796618683	0.05581304637882651	0.05660989728319596	0.04912879398630969	0.05568095730299502	0.033003855033936935	0.061646481626259166	0.04282278688360049	0.03494722472347431	0.03027098313638666	0.07595927987620874	0.028484071477364873	0.029157814682671954	0.05169487809734122	0.036034023033311866	0.03018504897745961	0.027498540216305444	0.038191689342436004	0.09288766390741932	0.047170087103319845	0.026448093031282545	0.0034053573730610373	0.034778590727293064	0.027090876371626545	0.02863015640133354	0.026689121338648605	0.033042980621885536	0.04444720643249764	0.029721655423982224	0.0246017506151483	0.02816731679947066	0.0255717616503196	0.05500880773603123	0.022594250983039337	0.028498564620606435	0.004532265474470904	0.028759827752165183	0.0015863307031233403	0.04889232230236224	0.02386483419693924	0.05391755649377346	0.0016819221724921009	0.034778639180102	0.02611555598498435	0.02046726971411497	0.03399965648081288	0.0035912544527767266	0.0016355808728270383	0.002641821878117598	0.01125777101041513	0.033101697024985055	0.0	AD
0.03316573877174958	0.03727927389939872	0.3350404003848938	0.056495304726744085	0.06226113597657275	0.051391071944012316	0.05947928135279665	0.03639518174140893	0.06862925131203172	0.04789808338673419	0.035334379987240275	0.033890947320374655	0.07479943842519673	0.029313137149772427	0.02985554615413336	0.05269258843416897	0.040480638680060396	0.027859274460585184	0.0263772862098854	0.03977243204032273	0.09651851131596559	0.05203714680977408	0.02820917669770476	0.00496195510297878	0.04264124479387791	0.02922180513943862	0.031812537309572606	0.029106490544152413	0.03449926718409947	0.04677101801169612	0.031087652187395072	0.024832119930071957	0.028258238064695417	0.02970254957998981	0.05209877260721394	0.023935748216664172	0.0239602276018827	0.004926365354816596	0.031042975107201602	0.003688317881113364	0.051002121610302355	0.026014917625887733	0.05637171344688126	0.0036360741365120924	0.030688189531665504	0.026821280046652886	0.02703172857921351	0.032486070643283814	0.003648354022062695	0.0	0.0033432835245685738	0.009365889129041278	0.026269890423512965	0.0	AD
0.029142960308455593	0.03345114876241835	0.3240385522279935	0.05619758947840051	0.055072747010506774	0.04606423216493239	0.05377617599427438	0.03682088918206301	0.057304352057895296	0.0458805348906624	0.03185767806102333	0.03248548171578091	0.08026757487915848	0.029443923655700793	0.025903651777603665	0.04778236024334812	0.03277860379123402	0.02895832086203641	0.02505017554580675	0.0346851132129495	0.10085712939985696	0.044774581202512015	0.023586110338500454	0.007231407534520277	0.031877023054053884	0.02502231546609842	0.0251022137918286	0.024274334328254675	0.023193877587320274	0.04605842186112877	0.02379692468316594	0.017920672117944413	0.022748684396406493	0.02524918987864977	0.057434186839019054	0.02017084857204278	0.015816208249221104	0.00695655687607869	0.031189994302398626	0.0068465418499489075	0.03172321550499333	0.01900212512215016	0.046258230078924725	0.004655823462213488	0.028873007504703306	0.01989383830447678	0.015114345739724677	0.04333265526907391	0.004948367108322734	0.0030605245669339753	0.004882434323553954	0.015283812568724174	0.02577685205197367	0.0	AD
0.02920050365752105	0.039671258042883316	0.35373725197126604	0.057331378310701425	0.05666904362803257	0.04806913386644253	0.053013839449623956	0.0375308805301554	0.06060747617392132	0.051003936499176984	0.03223541942890177	0.03618114846152517	0.07431322455603284	0.02979202456193946	0.026318126047748233	0.05046091113922744	0.03749806745798308	0.03157886878444564	0.025387194227000275	0.03185766646894619	0.08325753165065386	0.04286447312388509	0.027806214558195205	0.0048344992926633865	0.0303362528424821	0.02900581673643526	0.0303542917917995	0.026121663961565206	0.03590931589168073	0.04932726392696593	0.02850184174197335	0.019957364219646796	0.02889549231769188	0.028511781858905887	0.05338837576063879	0.018068089104737683	0.027374428267065883	0.0063044624774526315	0.029556736320519757	0.004497917393477129	0.047343190330866335	0.02778682640278084	0.04803658399894196	0.004454138674173518	0.032949910164676334	0.023985948702464205	0.02610351833720805	0.03283047903265026	0.005849987668101462	0.0025570319704691863	0.005121712919237458	0.015573081973557985	0.027374209328045452	0.0	AD
0.029239218843049145	0.031022530355330577	0.33331355957706005	0.05625501095552114	0.052795478387651584	0.04564461315237906	0.0535897398031367	0.029472722209855706	0.06088129958467491	0.04642414320918381	0.03205383769731724	0.028116403067357288	0.07837304530754415	0.026980026889673926	0.0256399839747563	0.04537370174098262	0.03480586826531412	0.028017484903936903	0.02367239181254	0.03019542901899504	0.08608639415601858	0.0409404693894788	0.023248626002485933	0.007322116369626684	0.03060643410649435	0.024220135376761858	0.022548644520231795	0.02387481895085344	0.02740508219602921	0.04619538678634725	0.02587249696709447	0.021077436733025545	0.02282201551949783	0.020484844965292768	0.04954993706166871	0.019728248324358533	0.02385403061541529	0.0066921146892702	0.03657821427203942	0.006597649051184535	0.043334579516159454	0.018968279681621892	0.05386247244343816	0.004503377620121275	0.036134756798125695	0.02072953254485673	0.013230511526904765	0.047125935371957126	0.002990380379606873	0.0030805017165405723	0.00453963675330262	0.01887517812571724	0.03150278587660154	0.0	AD
0.03644037801492401	0.04366533684102506	0.32816746864198826	0.06757513659468652	0.06096619124745702	0.05065566418580988	0.05625176293000294	0.04269791589378767	0.06736954514853215	0.05505668023649919	0.03721391473612669	0.038316318676271104	0.07949239845862145	0.03248148917133352	0.035349313427646245	0.04903599220721501	0.03661396517681508	0.03768325100662235	0.03296156509067341	0.03893290921932162	0.09615150375718329	0.04761338860259311	0.0321840442576407	0.010388026586379471	0.03834073455641706	0.03428962971475319	0.031167116549853713	0.03294246841199155	0.033924887773793	0.05368237451991333	0.030394463453573346	0.025439085968836483	0.027246438021986435	0.029861029841388245	0.049649854952976975	0.025235434002652976	0.026598864046738446	0.010669009977670339	0.0400692656821936	0.006719978272732053	0.054548116900882085	0.02262226986035891	0.06549232474146598	0.006727944522638737	0.033482669975261135	0.025207422410830984	0.024156313937394112	0.050385910400577424	0.00830330957743599	0.0040085884562568955	0.007324286378411847	0.012459032361619108	0.03137947073908801	0.00354031516678968	AD
