brain_astrocytes	brain_inhibitory.neurons	brain_excitatory.neurons	brain_oligodendrocyte.precursor.cells	testis_early.spermatids	liver_plasma.cells	stomach_fibroblasts	brain_microglial.cells	eye_cone.photoreceptor.cells	esophagus_fibroblasts	eye_bipolar.cells	eye_muller.glia.cells	eye_horizontal.cells	lung_ciliated.cells	placenta_fibroblasts	liver_smooth.muscle.cells	liver_cholangiocytes	disease
0.0	0.17122417525251302	0.6625431481061343	0.0	0.63408891235384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.31673755195077585	0.6873802571441331	0.0	0.6868653308738294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.24626265477014497	0.5070907036033083	0.0	0.643385837778314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.4373467878856743	0.7791794294287531	0.006120974750007601	0.5945699873313465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.26665041273411805	0.6959623245341189	0.0	0.6580620203144038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.15185077540146794	0.4108540694205548	0.6591941557415049	0.3001333110224509	0.7373746369426861	0.0	0.0	0.0	0.04195399012259308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.19239129262159685	0.5479276797895498	0.7134091374859227	0.37024018680530274	0.8258699921706968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.17001172132085354	0.5128172589096609	0.7142741500077782	0.2994153786818969	0.6688518264082042	0.0	0.0	0.0	0.015267635257407174	0.0	0.0	0.0	0.0	0.003950424969312627	0.0	0.0	0.0	AD
0.1697536677207463	0.4656417478347305	0.6280776807961003	0.29566637790278694	0.7001141703172975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.16516413265884586	0.5033119336860494	0.6967029969191056	0.3534056739961204	0.63083211820995	0.0	0.0	0.0	0.01726920876177054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.15216393634986825	0.4203325759525017	0.7179464086472255	0.2869299064824872	0.7300103153538355	0.0	0.0	0.0	0.012371817194953028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.1830943255634283	0.5137500917790024	0.738422094598189	0.3295850466715547	0.7694628147571707	0.0	0.0	0.0	0.001460207606783692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.1957766902806102	0.46336456522779035	0.6114734083928279	0.2934606951766723	0.7364922944022562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.16271574518485485	0.5984720471264205	0.8064943907637083	0.34134983984214184	0.7014433997966985	0.0	0.0	0.0	0.03545267699431207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.20176014116472166	0.48178529899300226	0.7435758189752079	0.3254419865555228	0.7480431588042784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.24059178963338163	0.46096682112328285	0.6790906803502458	0.36772251189855804	0.7590928772942568	0.05929594132010163	0.010061315646818917	0.0	0.14404336283183425	0.03249207428766052	0.0448624485887828	0.046066152722409694	0.026438145570712765	0.0419981165186406	0.07285067791942312	0.0	0.06432644984674749	AD
0.2768104655816818	0.5857352480798602	0.7302899368689532	0.43150559955188167	0.8404144910413415	0.05141332327498667	0.013230725660823	0.020733003658823596	0.06682954536842306	0.022806472289706815	0.009706539652389769	0.0302099655699534	0.020249104128462453	0.06862827302932152	0.050158762104000706	0.0	0.0500348234471324	AD
0.25683238206535475	0.5538582370590659	0.7302568293788093	0.3679779352281607	0.6960637094873923	0.05663506798250977	0.0	0.008624841595937778	0.12083365249970285	0.0	0.03456270389955002	0.008291330552701835	0.0071094633113916545	0.11201889076416531	0.01777771781470955	0.0	0.03705161306490975	AD
0.25655161550787986	0.5104247651235511	0.6520352588991851	0.3640741141758903	0.7248278646912524	0.04321482596355284	0.0	0.011367248503560249	0.09949687296888193	0.014078545773982034	0.03338325721705234	0.016423887360873256	0.005005263495053678	0.041363867005914504	0.0923490382775226	0.0	0.04233354904308693	AD
0.2527608624515726	0.5449525845704101	0.7145803734349412	0.41589562795495344	0.6609385449011098	0.05302605573881612	0.0	0.021624545421804347	0.12244992633732485	0.0	0.039381030635420644	0.023971183493397972	0.02366093407840403	0.07508253142246839	0.04757272318627026	0.0	0.05129358832324072	AD
0.24097203731464278	0.470746925129133	0.7324649567967914	0.3562585191185281	0.7518836426855311	0.0	0.008787921951901168	0.0	0.11800072990759623	0.012450356920926543	0.031233533466279766	0.031144030237562237	0.003899844807459004	0.07870846488573613	0.0	0.0	0.013198401873447145	AD
0.26857525146127925	0.5548843762991563	0.7525261143244267	0.3949849904821771	0.7885573211628961	0.04985853410048647	0.0	0.012343464028763643	0.10873753996965867	0.01582887238830529	0.020050409478756248	0.024764424658827465	0.0	0.08451719551155616	0.06807901420692065	0.0	0.04696943475978699	AD
0.27973160893243426	0.5085627426212178	0.6364054293129301	0.3620607850711606	0.758011135576139	0.05070710622771244	0.007988862271086819	0.019561276834641907	0.05992843353557912	0.015576558036386369	0.030978752947341055	0.04914877705042094	0.011404941027101512	0.09141536124387911	0.06231689207163306	0.0	0.03562910108549493	AD
0.2507446516671033	0.6318980067720114	0.8147604820237212	0.40646549773937796	0.7257841615203348	0.04023471559577005	0.0	0.018429392420778932	0.13874719273345124	0.013658310873189106	0.044125144749666216	0.047749935387816744	0.0	0.10272148893741197	0.02149585071589857	0.0	0.027124756656589623	AD
0.2850014115028791	0.5262717875651859	0.7569012469117647	0.39132455205392846	0.7689107205038836	0.05654931998473206	0.007152647414743781	0.02952870989212287	0.09996818025796958	0.025861447799793057	0.031895634913335004	0.04298571986258462	0.010379289770331911	0.09003430671967952	0.044284520490527536	0.0	0.062448206965408946	AD
0.27805465044755123	0.4822443953843502	0.6875548272783357	0.39626802384646925	0.769004907320199	0.10840142267129417	0.06191851710762502	0.04547107116179073	0.18694883784534497	0.08286265267575291	0.09357006550053303	0.09491887879874282	0.07574525940398553	0.09154266250964477	0.1206442698619476	0.0121376424355033	0.11300700308147049	AD
0.31237183324888673	0.6015124828891847	0.7371427273245219	0.45723608342465316	0.8472143311754741	0.10086951318926661	0.06488920370065465	0.07138964521315744	0.11403312732060047	0.07367663082582132	0.06078542254740036	0.07986280670363574	0.07017470181288916	0.11674784710113377	0.09919302912216704	0.012014323482026742	0.0993628561243337	AD
0.293392005432457	0.570955216378706	0.7368239413546854	0.39670546222192343	0.7085206002977702	0.10582748398811026	0.03731156667417103	0.05993726602912236	0.16509182748769013	0.0445048996033724	0.08377197203085507	0.059340279769058195	0.05756453958634553	0.1578324384149656	0.06845617961675453	0.00627782322837021	0.08711711561973356	AD
0.2931176702282807	0.5293335165658267	0.6620541697381834	0.3928325337354487	0.7361088626020981	0.09312279580369091	0.04507769511341011	0.062455089934746286	0.14490101217314239	0.06547490098715757	0.08255222781382583	0.06689011219925682	0.055427575851256884	0.09081880265940637	0.13913103194124868	0.017662827741405342	0.09207962701908855	AD
0.28969867292218165	0.5625172027290153	0.7220836628951439	0.44217071845502964	0.6745920997618262	0.10239609119809502	0.02697767971874118	0.0722524799228727	0.16655681919410847	0.02907063940526771	0.08827927472492472	0.074032020257827	0.07315775186046734	0.1227620092666157	0.09669881808177044	0.011002720291647953	0.10056404777244167	AD
0.2784454898079061	0.49201593417323836	0.7387322156395708	0.3855151314861208	0.7620969307744315	0.046049011093711005	0.06072440201786732	0.03745716995252765	0.16228550777105286	0.06387584811797609	0.08055072621186808	0.08079497030590248	0.05462839824939987	0.12619696080883627	0.04467186917493217	0.022488715905514062	0.06450337428957657	AD
0.3045974512539859	0.5720988143006425	0.7582726454983603	0.4223555481603804	0.7973929199589151	0.09941669528776483	0.04823796160871967	0.06343176150236955	0.15370872724199774	0.06708100337806266	0.07009525091873609	0.07474120934985537	0.047277712502507174	0.13169344570736813	0.11614400848255202	0.01146093246681659	0.09646420409585943	AD
0.3151374306464975	0.5275703981325515	0.6468813740451175	0.39088430120446804	0.7679447616851002	0.10021898065062647	0.05994165349924662	0.07019270389587064	0.10741038563940992	0.06683327535349727	0.08027248297435244	0.09783953335467602	0.061484518693102654	0.13832460916562037	0.1107019829930303	0.010362525714165684	0.08575451853856424	AD
0.2878731390975763	0.645741646508473	0.8180194861636323	0.43371286351302046	0.7370406716690917	0.09026743463660594	0.04825644945127928	0.06928135974982357	0.18207281994496072	0.06501258472798271	0.09280539067980567	0.09657649938266033	0.04946574954142129	0.1489828207275183	0.0720517914230727	0.004693861620983547	0.07764048388469284	AD
0.3201187373862281	0.5449589033155068	0.7624022503522414	0.41901632013509355	0.7784943243244363	0.1057890231241431	0.059141556563710326	0.07973148179241824	0.14521138898126185	0.07657435159859464	0.0811665830399806	0.0919388683493137	0.06076258316390857	0.13700186796942146	0.09357322590324788	0.001600119119305022	0.11120068948127453	AD
0.3054435105930562	0.4981010028325158	0.6941423694235775	0.4172939853582544	0.7764015577231994	0.1441002108061863	0.09964953207285794	0.08340424687812004	0.2182970808024751	0.11953395579984967	0.12909719185232096	0.13054047550239053	0.11172467675068216	0.1276467892575107	0.15548367128153232	0.051948302599723425	0.14840515954986996	AD
0.33839417445242964	0.6133393086882603	0.7425441082966778	0.47620571359379976	0.8522807290385017	0.13682463891966165	0.10247694697627216	0.1082850534612355	0.14849241553220055	0.11071152377761143	0.09800306409953356	0.11606933233455809	0.10659049785091063	0.15181636906845533	0.13492914492151536	0.0518044448419009	0.1352320975566633	AD
0.3201471229136137	0.5837763920780927	0.7420541185509366	0.41788226105701365	0.7178412572119179	0.1415822661660811	0.07610602561837984	0.09730967672130186	0.19742159140242194	0.08293498029903451	0.11967160462725188	0.09654468123682114	0.09437995691172088	0.1912333743968154	0.10539218767747624	0.0463023076396054	0.12350942703998258	AD
0.3198730601774795	0.5434830637562992	0.6698085051998519	0.41403389231119353	0.7445248252181468	0.12941352984542007	0.08349392662473626	0.09966730029320778	0.17805791753136607	0.10286913735301056	0.11842638742228254	0.10368201382866057	0.09222455287721822	0.12686588279424968	0.17322927068691504	0.057238312847394994	0.1282598606683144	AD
0.31671850290021825	0.5756879508859322	0.7280021066797443	0.4615600292707076	0.6848463414720405	0.13829108452037905	0.06614120901711781	0.10912807890299361	0.1987865660067165	0.06797204589648748	0.12395945919023017	0.11052910262473953	0.1092857711741883	0.15753516568350004	0.13250052513674637	0.05083755468749517	0.13639459226597855	AD
0.30581915157728157	0.5077920544370411	0.7436463235386918	0.4070233190270357	0.7697326361302997	0.08433528290725424	0.0985130914915508	0.07575528643213018	0.19463307386474013	0.10131443712820005	0.11652745189821122	0.11699339637857056	0.09162107216041843	0.16081946461690738	0.08266840311394465	0.061854978045657864	0.10180600789718039	AD
0.33095161753849317	0.584961492919304	0.7628416748609731	0.44252086670884	0.8039858825399283	0.13544274108551418	0.08650717803963388	0.10063937552002769	0.18653824117024795	0.10438243584503314	0.10658274658207165	0.11117436184228034	0.0844720111162736	0.1660862111780984	0.1511766101513378	0.05127648631069222	0.1324525319607863	AD
0.34104542558772166	0.5417922873653629	0.6549921601135062	0.41213728507110425	0.7753577653788502	0.1362081338117697	0.09774284979718352	0.1070743140319851	0.1420774069195184	0.10414927164993065	0.11623702698184818	0.13334361721453258	0.09803219751993544	0.17251398254972397	0.14596900473205046	0.05022258557045254	0.12219428072517871	AD
0.31502533833587826	0.656133386945153	0.820760641614697	0.4537743300732774	0.7454465062605705	0.12662928298893775	0.08652433020403677	0.10631471183536534	0.21371709409399042	0.10238974428468534	0.12831626830018	0.13217351519321444	0.08661963708882764	0.18270803799564617	0.10889534569021678	0.044765700395086906	0.11435778699748579	AD
0.345819729489107	0.5589229090942137	0.7668279696023237	0.43942556713651426	0.7856460965888031	0.14157358439802722	0.09696895285878475	0.11629613138469876	0.17826226321653743	0.11349440493689908	0.11711391073251431	0.1276385047473177	0.09751631748993449	0.17123642118940371	0.12950092721736678	0.041824290588395374	0.1466316518715481	AD
0.3087208281732556	0.5000155324598042	0.6949535176381249	0.4198188503288832	0.7772924101987286	0.14836267070002168	0.10415364565311618	0.08793443190503993	0.22204627803011243	0.12391275700778998	0.1333428884595929	0.13479683507140994	0.11602542993639567	0.1319590318010103	0.15964539218439003	0.05670024905912051	0.15263247171469427	AD
0.34150839894857093	0.6147693933474134	0.7432104110443792	0.478483359851797	0.8528900407443711	0.14111793846022871	0.1069640687387333	0.11269137559635074	0.15261210970936545	0.11513375173485593	0.1024485811445843	0.12039567203678536	0.11094232527145409	0.15600508666521196	0.13919771827598684	0.05655406180768436	0.13951603802379006	AD
0.3233489539280746	0.5853262344256607	0.7427006679124304	0.42042449057023085	0.7189640469400913	0.14585166949378484	0.08073667355968737	0.10177284735618831	0.20128744812154098	0.08752251956321482	0.12396191501850601	0.1009891746941575	0.09878002866948173	0.19522309696920484	0.10980421322087099	0.05107989754013935	0.1278556636215706	AD
0.3230749775186613	0.5451930256760925	0.6707585821243722	0.41657960206826383	0.7455386555128141	0.1337467748749543	0.0880797934583073	0.10411163011466795	0.18202243987251485	0.10733410524188372	0.1227140449142554	0.1080778552051297	0.09662294083100165	0.13117177342712139	0.1773025185815653	0.06196225449267329	0.13258086477738437	AD
0.31995140003865113	0.5772794569525287	0.7287305816033118	0.4638886840958854	0.6860822648811985	0.1425772144693198	0.07081617581936757	0.11353196666397739	0.20264071863687386	0.07261669380789637	0.12822377710657804	0.11488981289215384	0.11360410776866751	0.16168892000046864	0.13677713537484784	0.055592507464235066	0.14067389639213532	AD
0.30909469398014827	0.5096957263613665	0.7442561205433128	0.40960560690461845	0.7706522023297784	0.08890616997272763	0.1030240428763915	0.08032885410498208	0.1985015417719749	0.10578480996696862	0.1208272283473613	0.1213185875341981	0.09604197902501628	0.1649552785374547	0.08720646088540243	0.06655403255514414	0.10626091211572561	AD
0.33410534318011176	0.5865158895274903	0.7634083424107189	0.44494225871357745	0.8047794302835595	0.13974443956775756	0.09107559049398546	0.10508299439853866	0.19046353971286378	0.10883647824123929	0.11094303621389041	0.1155276242008297	0.08891752955027193	0.1701946664140298	0.1553613470712139	0.056029134410456115	0.1367506874502517	AD
0.3441459530721475	0.543510763696594	0.6559858284708324	0.4146892775003441	0.7762506673439684	0.14050547405225877	0.1022553825502683	0.11147925441949069	0.14622215879095204	0.1086050283671166	0.1205354640228375	0.13758594882836317	0.10240083955449944	0.1765977993248029	0.15018164493419828	0.054980554334654576	0.1265462307152351	AD
0.3182737907733709	0.6573906663714651	0.8211066774246926	0.45618177129108495	0.7464590372308876	0.1309712434234061	0.09109258844578856	0.11073724869317206	0.21750116788249274	0.10685286302865536	0.13256033861458583	0.13642674971237462	0.09106011120579566	0.1867366453515507	0.11329605173116833	0.049549023226690414	0.11874310887967064	AD
0.34889563501224685	0.5606088541216335	0.7673777836573716	0.44187556629226127	0.7865071879306431	0.1458463815598496	0.10148463952092979	0.1206629420638474	0.18221463225326798	0.11790291848104598	0.12141022857665171	0.13190442352618553	0.1019087176650147	0.17532569479025045	0.13379257375729117	0.0466256396819768	0.15086306579674394	AD
0.3113203660834528	0.5015367442929585	0.6956004236582374	0.42182291272160305	0.7779999132497933	0.15174220955559706	0.10772463163189469	0.09152638568632185	0.22501981350608555	0.1273845724102186	0.13670970563653354	0.13817201171525248	0.11943606133416862	0.13537825206639043	0.16294534402698543	0.06046765958432203	0.15598425610749117	AD
0.3439786367128377	0.6159060041982347	0.7437419797887487	0.48029115301743824	0.8533738130139437	0.14452196427923725	0.1105216001100016	0.1161851301905064	0.1558792509718349	0.11864000067881371	0.10597352016237496	0.12382635408087833	0.1143932943644106	0.15932638817466044	0.1425823565695359	0.06031964410800022	0.14291277870988658	AD
0.3258886687868438	0.5865579543903588	0.7432166813144964	0.422442221082951	0.7198557825462417	0.1492367526294085	0.08440791679847562	0.10531165887595487	0.2043533969171332	0.09115964415993295	0.1273641252478252	0.10451338570528217	0.10226932943107371	0.19838664068733258	0.11330261704204064	0.05486765685634184	0.1313017722563257	AD
0.3256147690349034	0.5465519296833619	0.671515578427274	0.4186001761029755	0.7463438579407509	0.13718245266708967	0.09171558900846126	0.10763554730437251	0.18516660225953904	0.110874215821572	0.1261142108527141	0.11156358304106148	0.10011098549923979	0.13458602731058678	0.18053232690208965	0.06570747251116076	0.13600698108280052	AD
0.32251566338596765	0.5785441991571222	0.7293115105675845	0.46573705702287316	0.6870639557995016	0.14597555725983663	0.07452259589396894	0.11702378058701461	0.20569742378454406	0.07629922368512061	0.13160541078550902	0.1183476972135481	0.11702865563305152	0.16498254652485828	0.1401681768464166	0.05936231975157241	0.14406695847756718	AD
0.311692830195924	0.511208137616686	0.7447431461144499	0.4116551734376463	0.7713824974485898	0.09253016996219873	0.10660044288187867	0.08395517495418948	0.20156963477616627	0.10932922248294498	0.12423698361039562	0.12474833154077943	0.09954774916711114	0.16823468818432336	0.09080470045659536	0.07027953278596447	0.10979317522054767	AD
0.33660688183754706	0.5877511589829262	0.7638608769523261	0.44686417170223947	0.8054095775537751	0.14315511411384754	0.09469756229403337	0.1086063231278707	0.19357658283851017	0.11236794999835631	0.11440069803431722	0.11897963154088664	0.09244289460862339	0.1734523952710084	0.15867953937882412	0.05979711906626023	0.1401586979975645	AD
0.3466053247050096	0.5448764002979529	0.6567775451045809	0.416714850921644	0.7769598102937376	0.14391270008766965	0.10583304981110712	0.1149719542411554	0.14950920628774056	0.11213785560413661	0.1239441748586328	0.14095000373026711	0.1058653030281682	0.17983593976709428	0.15352194750274295	0.058752758484780426	0.12999687648373687	AD
0.32085034894099024	0.6583900434993842	0.821383915906878	0.4580923856446805	0.747263195503838	0.13441386543234102	0.0947144387646108	0.11424382025847875	0.22050228383909942	0.1103915363278042	0.13592591365399057	0.13979941955167557	0.09458144332646008	0.1899310443930899	0.11678543819302943	0.05334133997240718	0.12222024948549327	AD
0.35133549889527543	0.5619484301593765	0.767816993098044	0.44382008173723164	0.7871910140518026	0.14923413102267358	0.1050648113153834	0.12412536675442329	0.18534923573359727	0.12139829339811306	0.12481724932785881	0.13528721582057057	0.10539188909246405	0.17856817108430165	0.1371955358050276	0.05043222415044139	0.15421813052291314	AD
0.31190255408373635	0.5018777509324275	0.6957457300327481	0.4222719044641278	0.7781584721794372	0.1524989147793542	0.10852418510939763	0.09233067007045935	0.22568572571043705	0.12816194320856955	0.13746363144487886	0.13892779775742128	0.12019981717910795	0.13614386781763116	0.163684263663401	0.061311185268053986	0.15673476054655425	AD
0.3445318745975755	0.6161608345375883	0.7438614010922804	0.48069616707690865	0.8534822151413677	0.14528415661945795	0.11131814312459178	0.11696742783552391	0.15661088599856718	0.11942508167983779	0.10676281334861062	0.1245945707407456	0.1151660630757689	0.1600700815004271	0.14334023420252615	0.06116276271165816	0.14367335623908364	AD
0.3264574652380545	0.5868340995758401	0.7433326325903703	0.42289426112013306	0.7200556336963819	0.14999470400021733	0.08522991055274588	0.1061040431759624	0.20503999130678832	0.09197400582517296	0.12812597832072753	0.10530252598895944	0.1030506906806908	0.19909501294616502	0.11408597104249983	0.05571574086690509	0.13207340071730478	AD
0.32618358364689654	0.546856580477764	0.6716855274465158	0.41905286305425915	0.7465243162179146	0.13795172979655215	0.09252965271675226	0.10842460196405662	0.18587070752092133	0.1116668756537101	0.12687561335804073	0.11234411769141758	0.10089207507448951	0.13535053951236659	0.18125554125074544	0.06654603050338821	0.1367741347406847	AD
0.3230899464062015	0.5788277369140654	0.7294419920581616	0.46615117383760846	0.687283979766933	0.14673647730044148	0.0753524706382722	0.11780564242032561	0.206381952819796	0.07712376722236522	0.13236266047184322	0.119121998761982	0.11779552447406183	0.1657200487847237	0.1409274919617353	0.06020638541046103	0.14482671201589206	AD
0.3122747050404905	0.5115471504119451	0.7448526252206479	0.41211435095743354	0.7715461628659541	0.09334160240236458	0.1074012077043008	0.08476715083023455	0.20225671823320027	0.11012284755946616	0.12500053089868268	0.1255163348488205	0.10033279198426541	0.1689690080700458	0.09161039751804746	0.07111367753793792	0.11058409387194262	AD
0.3371671260526474	0.5880280914718836	0.7639625973759142	0.4472947562107903	0.8055507908068154	0.1439187938873222	0.09550853259443559	0.10939524301872541	0.19427371779966088	0.1131586783881347	0.1151749632448951	0.11975262060354819	0.09323233473789493	0.1741818619702736	0.15942254222088661	0.060640775463701585	0.14092179885306658	AD
0.3471561288226851	0.5451825563860302	0.6569552875206903	0.41716865947120185	0.7771187382257885	0.1446756085544065	0.10663410001431402	0.11575402066534662	0.15024530320795687	0.11292888704323112	0.12470749041891588	0.1417032995853074	0.10664111297781553	0.1805610139795717	0.15426989940889863	0.059597359773371245	0.1307695217152575	AD
0.3214273802052833	0.6586141190269209	0.8214463417400912	0.4585204114472364	0.7474434182856888	0.13518470156264015	0.09552538195964926	0.11502898298483342	0.22117436281557246	0.1111838778372594	0.13667956706170267	0.14055464077114513	0.0953699763840257	0.1906463284414615	0.11756676797656228	0.054190445884330085	0.12299883143262454	AD
0.35188193677117535	0.5622487185393165	0.7679157344160431	0.4442557175219138	0.7873442617475729	0.14999267643493597	0.10586642277946706	0.12490064904914883	0.18605121001251096	0.122180939570079	0.1255801852653181	0.1360447114917711	0.10617187225198338	0.1792942172582174	0.13795751989491487	0.051284521736403556	0.1549693728775014	AD
0.0	0.0	0.13791850863523458	0.0	0.39720650906712085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.45979369513145	0.0	0.6866347825287662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.429751630832159	0.0	0.15217553016309177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.0	0.0	0.27351278174941773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.3369404240532149	0.0	0.05500494826405404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.3998889507878106	0.0	0.37555546169282283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.5519381353683238	0.0	0.49956493118859313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.0	0.0	0.40052871775506477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.9044580486936017	0.0	0.27988096478070734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.5404659358600982	0.0	0.42874920522993076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.25790450142719357	0.0	0.4551028779333786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.535977591832822	0.0	0.7178227087420183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.5099831813895981	0.0	0.2364213609979253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.13820074704249316	0.0	0.343445367321827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.43383263838873243	0.0	0.14452661904467168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.4845499679558411	0.0	0.4346554247023001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.6141807869110167	0.0	0.5484301746214891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.08655591629309713	0.0	0.45726179467550615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.9176343042835844	0.0	0.3490022561757581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.6087768744166582	0.0	0.48435020175128984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.36786241557844357	0.0	0.5135351191540991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.6055097123508033	0.0	0.7490593229659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.5832593470974823	0.0	0.32079528654972145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.26883654705229426	0.0	0.41397501862602243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.5213058150602958	0.0	0.23508084741076635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.561804132431057	0.0	0.494479562462854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.6712572950565929	0.0	0.5975579315613309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.223384835110579	0.0	0.5146616343581996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.9297406635431843	0.0	0.4187435386891802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.6700656276347722	0.0	0.5402949190248791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.6030592332317872	0.0	0.6596252005513475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.21859251472179575	0.7052059356979461	0.0	0.824003323557612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.1256435278471427	0.7115833194021038	0.0	0.5278740473822425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.03808332651120312	0.5365647308363283	0.0	0.5897672350623921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.11658644399477654	0.6782442693114173	0.0	0.4614473953099918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.0	0.7260030974312396	0.0	0.644860320494563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.1261925197564132	0.7658083741909748	0.0	0.7184015517423203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
0.0	0.03465625521484379	0.5067159894675579	0.0	0.6586026550137295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AD
